id,mode,userId,course,amount,at,source,status,leadId,refundAmount
hpay_0001,historical,hist_437,ML про,8950.0,2026-08-04T09:08:31,purchases.xlsx; row 2; timezone unspecified,paid,,
hpay_0632,historical,hist_309,ML про,8950.0,2026-09-05T09:55:40,purchases.xlsx; row 633; timezone unspecified,paid,,
hpay_0633,historical,hist_502,ML про,8450.0,2026-09-05T10:11:25,purchases.xlsx; row 634; timezone unspecified,paid,,
hpay_0634,historical,hist_591,AI агенты,8450.0,2026-09-05T10:13:46,purchases.xlsx; row 635; timezone unspecified,paid,,
hpay_0635,historical,hist_394,Алгоритмы про,8950.0,2026-09-05T10:17:43,purchases.xlsx; row 636; timezone unspecified,paid,,
hpay_0636,historical,hist_155,Backend про,7475.0,2026-09-05T10:20:56,purchases.xlsx; row 637; timezone unspecified,paid,,
hpay_0637,historical,hist_155,Backend старт,7475.0,2026-09-05T10:20:56,purchases.xlsx; row 638; timezone unspecified,paid,,
hpay_0638,historical,hist_533,AI агенты,8450.0,2026-09-05T10:24:14,purchases.xlsx; row 639; timezone unspecified,paid,,
hpay_0639,historical,hist_510,AI агенты,8950.0,2026-09-05T10:34:42,purchases.xlsx; row 640; timezone unspecified,paid,,
hpay_0640,historical,hist_328,ML про,7475.0,2026-09-05T10:58:26,purchases.xlsx; row 641; timezone unspecified,paid,,
hpay_0641,historical,hist_328,Аналитика про,7475.0,2026-09-05T10:58:26,purchases.xlsx; row 642; timezone unspecified,paid,,
hpay_0642,historical,hist_31,ML про,7475.0,2026-09-05T11:00:21,purchases.xlsx; row 643; timezone unspecified,paid,,
hpay_0643,historical,hist_397,Аналитика старт,8950.0,2026-09-05T11:02:15,purchases.xlsx; row 644; timezone unspecified,paid,,
hpay_0644,historical,hist_487,ML про,7475.0,2026-09-05T11:02:17,purchases.xlsx; row 645; timezone unspecified,paid,,
hpay_0645,historical,hist_487,ML старт,7475.0,2026-09-05T11:02:17,purchases.xlsx; row 646; timezone unspecified,paid,,
hpay_0646,historical,hist_515,Аналитика про,8450.0,2026-09-05T12:09:36,purchases.xlsx; row 647; timezone unspecified,paid,,
hpay_0647,historical,hist_155,Алгоритмы старт,7000.0,2026-09-05T12:13:44,purchases.xlsx; row 648; timezone unspecified,paid,,
hpay_0648,historical,hist_117,Аналитика про,8450.0,2026-09-05T12:34:35,purchases.xlsx; row 649; timezone unspecified,paid,,
hpay_0649,historical,hist_517,Аналитика про,8950.0,2026-09-05T12:48:03,purchases.xlsx; row 650; timezone unspecified,paid,,
hpay_0650,historical,hist_238,Backend про,8950.0,2026-09-05T13:28:56,purchases.xlsx; row 651; timezone unspecified,paid,,
hpay_0651,historical,hist_406,ML про,8450.0,2026-09-05T13:55:08,purchases.xlsx; row 652; timezone unspecified,paid,,
hpay_0652,historical,hist_270,Аналитика про,8950.0,2026-09-05T14:08:51,purchases.xlsx; row 653; timezone unspecified,paid,,
hpay_0653,historical,hist_48,Backend про,8950.0,2026-09-05T14:24:29,purchases.xlsx; row 654; timezone unspecified,paid,,
hpay_0654,historical,hist_405,Backend старт,8950.0,2026-09-05T14:29:26,purchases.xlsx; row 655; timezone unspecified,paid,,
hpay_0655,historical,hist_18,Алгоритмы про,8950.0,2026-09-05T14:29:29,purchases.xlsx; row 656; timezone unspecified,paid,,
hpay_0656,historical,hist_362,ML про,8450.0,2026-09-05T14:52:23,purchases.xlsx; row 657; timezone unspecified,paid,,
hpay_0657,historical,hist_250,Backend про,7475.0,2026-09-05T14:54:24,purchases.xlsx; row 658; timezone unspecified,paid,,
hpay_0658,historical,hist_250,Backend старт,7475.0,2026-09-05T14:54:24,purchases.xlsx; row 659; timezone unspecified,paid,,
hpay_0659,historical,hist_540,Аналитика про,8950.0,2026-09-05T14:57:41,purchases.xlsx; row 660; timezone unspecified,paid,,
hpay_0660,historical,hist_461,Аналитика про,7475.0,2026-09-05T15:01:05,purchases.xlsx; row 661; timezone unspecified,paid,,
hpay_0661,historical,hist_461,Аналитика старт,7475.0,2026-09-05T15:01:05,purchases.xlsx; row 662; timezone unspecified,paid,,
hpay_0662,historical,hist_556,Аналитика про,7475.0,2026-09-05T15:17:14,purchases.xlsx; row 663; timezone unspecified,paid,,
hpay_0663,historical,hist_431,Алгоритмы старт,8950.0,2026-09-05T15:28:29,purchases.xlsx; row 664; timezone unspecified,paid,,
hpay_0664,historical,hist_169,Аналитика про,8950.0,2026-09-05T15:47:16,purchases.xlsx; row 665; timezone unspecified,paid,,
hpay_0665,historical,hist_245,Backend про,8950.0,2026-09-05T15:54:58,purchases.xlsx; row 666; timezone unspecified,paid,,
hpay_0666,historical,hist_2,ML про,8950.0,2026-09-05T16:22:48,purchases.xlsx; row 667; timezone unspecified,paid,,
hpay_0667,historical,hist_414,ML про,8950.0,2026-09-05T16:25:16,purchases.xlsx; row 668; timezone unspecified,paid,,
hpay_0668,historical,hist_596,ML про,8950.0,2026-09-05T16:26:36,purchases.xlsx; row 669; timezone unspecified,paid,,
hpay_0669,historical,hist_67,ML про,8950.0,2026-09-05T17:04:40,purchases.xlsx; row 670; timezone unspecified,paid,,
hpay_0670,historical,hist_210,Аналитика старт,7475.0,2026-09-05T17:12:38,purchases.xlsx; row 671; timezone unspecified,paid,,
hpay_0671,historical,hist_127,ML про,8950.0,2026-09-05T17:27:41,purchases.xlsx; row 672; timezone unspecified,paid,,
hpay_0672,historical,hist_602,Backend про,8450.0,2026-09-05T17:42:39,purchases.xlsx; row 673; timezone unspecified,paid,,
hpay_0673,historical,hist_109,ML про,8950.0,2026-09-05T17:57:36,purchases.xlsx; row 674; timezone unspecified,paid,,
hpay_0674,historical,hist_398,ML про,8950.0,2026-09-05T18:06:36,purchases.xlsx; row 675; timezone unspecified,paid,,
hpay_0675,historical,hist_350,Аналитика про,8450.0,2026-09-05T18:12:55,purchases.xlsx; row 676; timezone unspecified,paid,,
hpay_0676,historical,hist_24,ML про,8950.0,2026-09-05T18:23:21,purchases.xlsx; row 677; timezone unspecified,paid,,
hpay_0677,historical,hist_553,ML про,8950.0,2026-09-05T18:27:14,purchases.xlsx; row 678; timezone unspecified,paid,,
hpay_0678,historical,hist_174,ML про,7475.0,2026-09-05T18:41:16,purchases.xlsx; row 679; timezone unspecified,paid,,
hpay_0679,historical,hist_174,Алгоритмы про,7475.0,2026-09-05T18:41:16,purchases.xlsx; row 680; timezone unspecified,paid,,
hpay_0680,historical,hist_494,Алгоритмы про,8959.0,2026-09-05T19:15:54,purchases.xlsx; row 681; timezone unspecified,paid,,
hpay_0681,historical,hist_377,Аналитика про,7475.0,2026-09-05T19:24:12,purchases.xlsx; row 682; timezone unspecified,paid,,
hpay_0682,historical,hist_377,Аналитика старт,7475.0,2026-09-05T19:24:12,purchases.xlsx; row 683; timezone unspecified,paid,,
hpay_0683,historical,hist_60,ML про,8950.0,2026-09-05T19:44:33,purchases.xlsx; row 684; timezone unspecified,paid,,
hpay_0684,historical,hist_545,ML про,8950.0,2026-09-05T19:45:17,purchases.xlsx; row 685; timezone unspecified,paid,,
hpay_0685,historical,hist_147,ML про,7475.0,2026-09-05T19:46:01,purchases.xlsx; row 686; timezone unspecified,paid,,
hpay_0686,historical,hist_147,ML старт,7475.0,2026-09-05T19:46:01,purchases.xlsx; row 687; timezone unspecified,paid,,
hpay_0687,historical,hist_416,Backend про,6975.0,2026-09-05T21:19:33,purchases.xlsx; row 688; timezone unspecified,paid,,
hpay_0688,historical,hist_416,ML про,6975.0,2026-09-05T21:19:33,purchases.xlsx; row 689; timezone unspecified,paid,,
hpay_0689,historical,hist_188,Backend про,6975.0,2026-09-06T01:03:43,purchases.xlsx; row 690; timezone unspecified,paid,,
hpay_0690,historical,hist_569,Backend про,8950.0,2026-09-06T08:00:03,purchases.xlsx; row 691; timezone unspecified,paid,,
hpay_0691,historical,hist_74,AI агенты,8450.0,2026-09-06T10:34:28,purchases.xlsx; row 692; timezone unspecified,paid,,
hpay_0692,historical,hist_20,Аналитика про,7475.0,2026-09-06T11:07:00,purchases.xlsx; row 693; timezone unspecified,paid,,
hpay_0693,historical,hist_20,Аналитика старт,7475.0,2026-09-06T11:07:00,purchases.xlsx; row 694; timezone unspecified,paid,,
hpay_0694,historical,hist_151,Аналитика про,7475.0,2026-09-06T11:31:11,purchases.xlsx; row 695; timezone unspecified,paid,,
hpay_0695,historical,hist_42,ML про,8450.0,2026-09-06T11:42:46,purchases.xlsx; row 696; timezone unspecified,paid,,
hpay_0696,historical,hist_193,AI агенты,8450.0,2026-09-06T11:49:34,purchases.xlsx; row 697; timezone unspecified,paid,,
hpay_0697,historical,hist_105,Аналитика про,8950.0,2026-09-06T11:55:22,purchases.xlsx; row 698; timezone unspecified,paid,,
hpay_0698,historical,hist_275,AI агенты,6975.0,2026-09-06T11:58:58,purchases.xlsx; row 699; timezone unspecified,paid,,
hpay_0699,historical,hist_275,ML про,6975.0,2026-09-06T11:58:58,purchases.xlsx; row 700; timezone unspecified,paid,,
hpay_0700,historical,hist_56,Backend старт,7475.0,2026-09-06T12:12:33,purchases.xlsx; row 701; timezone unspecified,paid,,
hpay_0701,historical,hist_44,AI агенты,6975.0,2026-09-06T12:29:18,purchases.xlsx; row 702; timezone unspecified,paid,,
hpay_0702,historical,hist_327,AI агенты,8950.0,2026-09-06T12:45:38,purchases.xlsx; row 703; timezone unspecified,paid,,
hpay_0703,historical,hist_292,ML про,6975.0,2026-09-06T12:59:39,purchases.xlsx; row 704; timezone unspecified,paid,,
hpay_0704,historical,hist_150,Backend про,8950.0,2026-09-06T13:11:45,purchases.xlsx; row 705; timezone unspecified,paid,,
hpay_0705,historical,hist_59,ML про,8950.0,2026-09-06T13:32:21,purchases.xlsx; row 706; timezone unspecified,paid,,
hpay_0706,historical,hist_154,Алгоритмы про,8950.0,2026-09-06T13:40:03,purchases.xlsx; row 707; timezone unspecified,paid,,
hpay_0707,historical,hist_472,ML про,8950.0,2026-09-06T13:45:12,purchases.xlsx; row 708; timezone unspecified,paid,,
hpay_0708,historical,hist_601,Аналитика про,6975.0,2026-09-06T14:28:33,purchases.xlsx; row 709; timezone unspecified,paid,,
hpay_0709,historical,hist_601,Аналитика старт,6975.0,2026-09-06T14:28:33,purchases.xlsx; row 710; timezone unspecified,paid,,
hpay_0710,historical,hist_22,ML про,8450.0,2026-09-06T14:41:56,purchases.xlsx; row 711; timezone unspecified,paid,,
hpay_0711,historical,hist_344,AI агенты,8950.0,2026-09-06T14:48:52,purchases.xlsx; row 712; timezone unspecified,paid,,
hpay_0712,historical,hist_49,AI агенты,7475.0,2026-09-06T14:51:02,purchases.xlsx; row 713; timezone unspecified,paid,,
hpay_0713,historical,hist_49,Backend про,7475.0,2026-09-06T14:51:02,purchases.xlsx; row 714; timezone unspecified,paid,,
hpay_0714,historical,hist_113,Аналитика про,8950.0,2026-09-06T15:14:57,purchases.xlsx; row 715; timezone unspecified,paid,,
hpay_0715,historical,hist_366,AI агенты,2237.5,2026-09-06T15:18:37,purchases.xlsx; row 716; timezone unspecified,paid,,
hpay_0716,historical,hist_366,ML про,2237.5,2026-09-06T15:18:37,purchases.xlsx; row 717; timezone unspecified,paid,,
hpay_0717,historical,hist_366,ML старт,2237.5,2026-09-06T15:18:37,purchases.xlsx; row 718; timezone unspecified,paid,,
hpay_0718,historical,hist_366,Алгоритмы старт,2237.5,2026-09-06T15:18:37,purchases.xlsx; row 719; timezone unspecified,paid,,
hpay_0719,historical,hist_434,Backend про,8450.0,2026-09-06T15:23:19,purchases.xlsx; row 720; timezone unspecified,paid,,
hpay_0720,historical,hist_55,AI агенты,2237.5,2026-09-06T15:35:13,purchases.xlsx; row 721; timezone unspecified,paid,,
hpay_0721,historical,hist_23,ML старт,2237.5,2026-09-06T15:39:44,purchases.xlsx; row 722; timezone unspecified,paid,,
hpay_0722,historical,hist_51,ML про,2237.5,2026-09-06T15:46:24,purchases.xlsx; row 723; timezone unspecified,paid,,
hpay_0723,historical,hist_261,AI агенты,8950.0,2026-09-06T16:06:04,purchases.xlsx; row 724; timezone unspecified,paid,,
hpay_0724,historical,hist_306,ML старт,8950.0,2026-09-06T16:18:59,purchases.xlsx; row 725; timezone unspecified,paid,,
hpay_0725,historical,hist_180,Алгоритмы старт,2237.5,2026-09-06T16:23:30,purchases.xlsx; row 726; timezone unspecified,paid,,
hpay_0726,historical,hist_10,Backend про,8450.0,2026-09-06T16:25:37,purchases.xlsx; row 727; timezone unspecified,paid,,
hpay_0727,historical,hist_310,AI агенты,7475.0,2026-09-06T16:38:02,purchases.xlsx; row 728; timezone unspecified,paid,,
hpay_0728,historical,hist_310,ML про,7475.0,2026-09-06T16:38:02,purchases.xlsx; row 729; timezone unspecified,paid,,
hpay_0729,historical,hist_528,ML про,8950.0,2026-09-06T16:54:20,purchases.xlsx; row 730; timezone unspecified,paid,,
hpay_0730,historical,hist_97,Backend про,8950.0,2026-09-06T17:27:55,purchases.xlsx; row 731; timezone unspecified,paid,,
hpay_0731,historical,hist_449,Алгоритмы старт,8950.0,2026-09-06T17:28:24,purchases.xlsx; row 732; timezone unspecified,paid,,
hpay_0732,historical,hist_278,Аналитика про,7475.0,2026-09-06T17:31:06,purchases.xlsx; row 733; timezone unspecified,paid,,
hpay_0733,historical,hist_278,Аналитика старт,7475.0,2026-09-06T17:31:06,purchases.xlsx; row 734; timezone unspecified,paid,,
hpay_0734,historical,hist_300,Data Science,6950.0,2026-09-06T17:58:00,purchases.xlsx; row 735; timezone unspecified,paid,,
hpay_0735,historical,hist_251,Мат анализ,9950.0,2026-09-06T18:05:45,purchases.xlsx; row 736; timezone unspecified,paid,,
hpay_0736,historical,hist_347,Аналитика про,7475.0,2026-09-06T18:35:08,purchases.xlsx; row 737; timezone unspecified,paid,,
hpay_0737,historical,hist_359,Аналитика старт,7475.0,2026-09-06T18:40:33,purchases.xlsx; row 738; timezone unspecified,paid,,
hpay_0738,historical,hist_399,ML про,8950.0,2026-09-06T19:02:33,purchases.xlsx; row 739; timezone unspecified,paid,,
hpay_0739,historical,hist_530,Аналитика про,8950.0,2026-09-06T19:09:38,purchases.xlsx; row 740; timezone unspecified,paid,,
hpay_0740,historical,hist_396,Мат анализ,9950.0,2026-09-06T19:15:37,purchases.xlsx; row 741; timezone unspecified,paid,,
hpay_0741,historical,hist_604,Аналитика старт,8950.0,2026-09-06T19:17:57,purchases.xlsx; row 742; timezone unspecified,paid,,
hpay_0742,historical,hist_593,Мат анализ,9950.0,2026-09-06T19:53:15,purchases.xlsx; row 743; timezone unspecified,paid,,
hpay_0743,historical,hist_454,ML про,8950.0,2026-09-07T04:33:26,purchases.xlsx; row 744; timezone unspecified,paid,,
hpay_0744,historical,hist_63,Алгоритмы про,8950.0,2026-09-07T05:24:57,purchases.xlsx; row 745; timezone unspecified,paid,,
hpay_0745,historical,hist_228,AI агенты,8950.0,2026-09-07T07:42:35,purchases.xlsx; row 746; timezone unspecified,paid,,
hpay_0746,historical,hist_13,AI агенты,8950.0,2026-09-07T07:54:24,purchases.xlsx; row 747; timezone unspecified,paid,,
hpay_0747,historical,hist_465,Алгоритмы,4225.0,2026-09-07T08:21:23,purchases.xlsx; row 748; timezone unspecified,paid,,
hpay_0748,historical,hist_125,ML про,8950.0,2026-09-07T08:46:37,purchases.xlsx; row 749; timezone unspecified,paid,,
hpay_0749,historical,hist_491,Аналитика про,8950.0,2026-09-07T09:04:54,purchases.xlsx; row 750; timezone unspecified,paid,,
hpay_0750,historical,hist_100,Backend старт,8950.0,2026-09-07T09:30:42,purchases.xlsx; row 751; timezone unspecified,paid,,
hpay_0751,historical,hist_110,AI агенты,8950.0,2026-09-07T10:27:06,purchases.xlsx; row 752; timezone unspecified,paid,,
hpay_0752,historical,hist_119,Алгоритмы про,8950.0,2026-09-07T11:34:36,purchases.xlsx; row 753; timezone unspecified,paid,,
hpay_0753,historical,hist_102,AI агенты,6475.0,2026-09-07T12:59:48,purchases.xlsx; row 754; timezone unspecified,paid,,
hpay_0754,historical,hist_102,ML про,6475.0,2026-09-07T12:59:48,purchases.xlsx; row 755; timezone unspecified,paid,,
hpay_0755,historical,hist_204,ML про,8950.0,2026-09-07T13:39:13,purchases.xlsx; row 756; timezone unspecified,paid,,
hpay_0756,historical,hist_214,AI агенты,8950.0,2026-09-07T14:02:50,purchases.xlsx; row 757; timezone unspecified,paid,,
hpay_0757,historical,hist_254,Алгоритмы про,7475.0,2026-09-07T14:53:39,purchases.xlsx; row 758; timezone unspecified,paid,,
hpay_0758,historical,hist_254,Алгоритмы старт,7475.0,2026-09-07T14:53:39,purchases.xlsx; row 759; timezone unspecified,paid,,
hpay_0759,historical,hist_246,Мат анализ,9950.0,2026-09-07T16:45:55,purchases.xlsx; row 760; timezone unspecified,paid,,
hpay_0760,historical,hist_509,Теория вероятностей,18900.0,2026-09-07T16:51:31,purchases.xlsx; row 761; timezone unspecified,paid,,
hpay_0761,historical,hist_72,AI агенты,6975.0,2026-09-07T19:19:58,purchases.xlsx; row 762; timezone unspecified,paid,,
hpay_0762,historical,hist_72,ML про,6975.0,2026-09-07T19:19:58,purchases.xlsx; row 763; timezone unspecified,paid,,
hpay_0763,historical,hist_78,Data Science,6950.0,2026-09-08T05:10:30,purchases.xlsx; row 764; timezone unspecified,paid,,
hpay_0764,historical,hist_548,AI агенты,6975.0,2026-09-08T12:45:32,purchases.xlsx; row 765; timezone unspecified,paid,,
hpay_0765,historical,hist_548,ML про,6975.0,2026-09-08T12:45:32,purchases.xlsx; row 766; timezone unspecified,paid,,
hpay_0766,historical,hist_429,Мат анализ,9950.0,2026-09-08T13:04:06,purchases.xlsx; row 767; timezone unspecified,paid,,
hpay_0767,historical,hist_499,Аналитика про,8950.0,2026-09-08T13:24:34,purchases.xlsx; row 768; timezone unspecified,paid,,
hpay_0768,historical,hist_68,Алгоритмы про,7500.0,2026-09-08T17:53:12,purchases.xlsx; row 769; timezone unspecified,paid,,
hpay_0769,historical,hist_68,Алгоритмы старт,7500.0,2026-09-08T17:53:12,purchases.xlsx; row 770; timezone unspecified,paid,,
hpay_0770,historical,hist_456,Мат анализ,9950.0,2026-09-08T17:57:42,purchases.xlsx; row 771; timezone unspecified,paid,,
hpay_0771,historical,hist_190,Мат анализ,9950.0,2026-09-09T02:52:43,purchases.xlsx; row 772; timezone unspecified,paid,,
hpay_0772,historical,hist_80,ML про,6975.0,2026-09-09T04:53:08,purchases.xlsx; row 773; timezone unspecified,paid,,
hpay_0773,historical,hist_108,AI агенты,6975.0,2026-09-09T04:53:08,purchases.xlsx; row 774; timezone unspecified,paid,,
hpay_0774,historical,hist_358,Аналитика про,8450.0,2026-09-09T06:30:33,purchases.xlsx; row 775; timezone unspecified,paid,,
hpay_0775,historical,hist_224,Аналитика про,8450.0,2026-09-09T08:55:28,purchases.xlsx; row 776; timezone unspecified,paid,,
hpay_0776,historical,hist_438,Аналитика про,8950.0,2026-09-09T13:24:37,purchases.xlsx; row 777; timezone unspecified,paid,,
hpay_0777,historical,hist_283,AI агенты,7475.0,2026-09-09T13:34:09,purchases.xlsx; row 778; timezone unspecified,paid,,
hpay_0778,historical,hist_283,ML про,7475.0,2026-09-09T13:34:09,purchases.xlsx; row 779; timezone unspecified,paid,,
hpay_0779,historical,hist_381,Аналитика старт,8950.0,2026-09-09T14:46:43,purchases.xlsx; row 780; timezone unspecified,paid,,
hpay_0780,historical,hist_212,Алгоритмы про,7475.0,2026-09-09T15:03:44,purchases.xlsx; row 781; timezone unspecified,paid,,
hpay_0781,historical,hist_212,Алгоритмы старт,7475.0,2026-09-09T15:03:44,purchases.xlsx; row 782; timezone unspecified,paid,,
hpay_0782,historical,hist_567,AI агенты,7475.0,2026-09-09T15:06:26,purchases.xlsx; row 783; timezone unspecified,paid,,
hpay_0783,historical,hist_567,Алгоритмы про,7475.0,2026-09-09T15:06:26,purchases.xlsx; row 784; timezone unspecified,paid,,
hpay_0784,historical,hist_337,Алгоритмы про,7475.0,2026-09-09T15:41:19,purchases.xlsx; row 785; timezone unspecified,paid,,
hpay_0785,historical,hist_349,Алгоритмы старт,7475.0,2026-09-09T16:10:16,purchases.xlsx; row 786; timezone unspecified,paid,,
hpay_0786,historical,hist_123,Data Science,6450.0,2026-09-09T16:23:01,purchases.xlsx; row 787; timezone unspecified,paid,,
hpay_0787,historical,hist_444,Алгоритмы про,7475.0,2026-09-09T16:46:07,purchases.xlsx; row 788; timezone unspecified,paid,,
hpay_0788,historical,hist_444,Алгоритмы старт,7475.0,2026-09-09T16:46:07,purchases.xlsx; row 789; timezone unspecified,paid,,
hpay_0789,historical,hist_36,Алгоритмы,8950.0,2026-09-09T19:26:20,purchases.xlsx; row 790; timezone unspecified,paid,,
hpay_0790,historical,hist_36,Дискретка,8950.0,2026-09-09T19:26:20,purchases.xlsx; row 791; timezone unspecified,paid,,
hpay_0791,historical,hist_36,Линейная алгебра,8950.0,2026-09-09T19:26:20,purchases.xlsx; row 792; timezone unspecified,paid,,
hpay_0792,historical,hist_36,Мат анализ,8950.0,2026-09-09T19:26:20,purchases.xlsx; row 793; timezone unspecified,paid,,
hpay_0793,historical,hist_36,Теория вероятностей,8950.0,2026-09-09T19:26:20,purchases.xlsx; row 794; timezone unspecified,paid,,
hpay_0794,historical,hist_407,Линейная алгебра,8950.0,2026-09-09T23:11:20,purchases.xlsx; row 795; timezone unspecified,paid,,
hpay_0795,historical,hist_196,Линейная алгебра,9950.0,2026-09-10T06:09:12,purchases.xlsx; row 796; timezone unspecified,paid,,
dv2_pay_1,demo,demo_v2_u002,Алгоритмы про,8950.0,2026-09-14T17:36:00Z,synthetic v2 seed 20260912,paid,dv2_l1,0
dv2_pay_3,demo,demo_v2_u004,Backend про,15990.0,2026-09-16T18:21:00Z,synthetic v2 seed 20260912,paid,dv2_l3,0
dv2_pay_12,demo,demo_v2_u013,Аналитика про,12990.0,2026-09-17T12:00:00Z,synthetic v2 seed 20260912,paid,dv2_l12,0
dv2_pay_13,demo,demo_v2_u014,Алгоритмы про,8950.0,2026-09-15T19:52:00Z,synthetic v2 seed 20260912,paid,dv2_l13,0
dv2_pay_18,demo,demo_v2_u019,ML про,14795.0,2026-09-19T10:57:00Z,synthetic v2 seed 20260912,paid,dv2_l18,0
dv2_pay_23,demo,demo_v2_u024,Backend про,15990.0,2026-09-19T19:52:00Z,synthetic v2 seed 20260912,paid,dv2_l23,0
dv2_pay_24,demo,demo_v2_u025,Аналитика про,12990.0,2026-09-18T10:49:00Z,synthetic v2 seed 20260912,paid,dv2_l24,0
dv2_pay_26,demo,demo_v2_u027,ML про,14795.0,2026-09-20T11:13:00Z,synthetic v2 seed 20260912,paid,dv2_l26,0
dv2_pay_32,demo,demo_v2_u033,Аналитика про,12990.0,2026-09-18T12:04:00Z,synthetic v2 seed 20260912,paid,dv2_l32,0
dv2_pay_33,demo,demo_v2_u034,Алгоритмы про,8950.0,2026-09-17T16:38:00Z,synthetic v2 seed 20260912,paid,dv2_l33,2237.5
dv2_pay_36,demo,demo_v2_u037,Аналитика про,12990.0,2026-09-20T11:05:00Z,synthetic v2 seed 20260912,paid,dv2_l36,0
dv2_pay_46,demo,demo_v2_u047,ML про,14795.0,2026-09-22T11:19:00Z,synthetic v2 seed 20260912,paid,dv2_l46,0
dv2_pay_47,demo,demo_v2_u048,Backend про,15990.0,2026-09-17T11:43:00Z,synthetic v2 seed 20260912,paid,dv2_l47,0
dv2_pay_58,demo,demo_v2_u059,ML про,14795.0,2026-09-20T11:08:00Z,synthetic v2 seed 20260912,paid,dv2_l58,0
dv2_pay_alt4,demo,demo_v2_u005,Аналитика про,12990.0,2026-09-17T12:00:00Z,synthetic comparison fixture,paid,dv2_l4,0
dv3_payment_0,demo,demo_v3_launch_0,AI агенты,12990.0,2026-09-20T11:00:00Z,synthetic v3 product launch,paid,dv3_lead_0,0
dv3_payment_3,demo,demo_v3_launch_3,Backend старт,8950.0,2026-09-21T11:30:00Z,synthetic v3 product launch,paid,dv3_lead_3,0
dv2_unknown,demo,demo_v2_unknown,AI агенты,8950.0,2026-09-17T11:00:00Z,synthetic: no recorded touch,paid,,0
